name,market,funding_total_usd,status,state_code,funding_rounds,founded_at,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,post_ipo_equity,post_ipo_debt,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H
Aegis Lightwave,nan,8000000,acquired,MA,1.0,2000-10-01,2006-03-01,2006-03-01,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0
Aeluros,Semiconductors,7970000,acquired,CA,1.0,2001-06-01,2006-07-01,2006-07-01,0.0,7970000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AeroScout,Wireless,28000000,acquired,CA,2.0,1999-01-01,2008-04-15,2010-11-04,0.0,28000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,16000000.0,0.0,0.0,0.0
Aerovance,Biotechnology,120500000,closed,CA,5.0,2004-01-01,2007-03-28,2011-03-21,0.0,98500000.0,0.0,0.0,0.0,22000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000000.0,0.0,0.0,0.0,0.0,0.0
Affinium Pharmaceuticals,Health Care,63800000,acquired,TX,4.0,2000-01-01,2010-05-21,2013-09-11,0.0,33000000.0,0.0,0.0,0.0,30800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0
AGEIA Technologies,Games,27500000,acquired,CA,1.0,2002-01-01,2005-10-03,2005-10-03,0.0,27500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27500000.0,0.0,0.0,0.0,0.0,0.0
Agencyport Software,Software,1171300,acquired,MA,1.0,2000-01-01,2011-12-02,2011-12-02,0.0,1171300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aggregate Knowledge,Advertising,74311925,acquired,CA,8.0,2006-03-01,2005-01-01,2013-04-01,500000.0,63224450.0,0.0,0.0,0.0,10587475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,20000000.0,9000000.0,14566285.0,11392065.0,0.0,0.0,0.0
Agiftidea.com,Social Media,50000,closed,MD,1.0,2012-01-01,2012-01-01,2012-01-01,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AgInfoLink,Software,10925000,closed,CO,2.0,1997-01-01,2009-06-26,2011-03-22,0.0,10925000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5680000.0,5245000.0,0.0,0.0,0.0,0.0,0.0
Agistics,Enterprise Software,2000000,acquired,CA,1.0,2005-01-01,2005-11-10,2005-11-10,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agito Networks,Enterprise Software,22000000,acquired,CA,2.0,,2007-10-15,2009-04-10,0.0,22000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Agoura Technologies,Nanotechnology,1000000,closed,CA,1.0,,2005-09-13,2005-09-13,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AgraQuest,Biotechnology,37700000,acquired,CA,2.0,1995-01-01,2007-12-04,2011-03-21,0.0,37700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aha Mobile,Mobile,3000000,acquired,CA,1.0,,2008-06-09,2008-06-09,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahura Scientific,Biotechnology,17000000,acquired,ME,2.0,2002-01-01,2005-01-19,2007-03-09,0.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Aicent,Mobile,17300000,acquired,CA,2.0,2000-01-01,2007-03-14,2008-09-03,0.0,17300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14300000.0,3000000.0,0.0,0.0,0.0,0.0
Air2Web,Mobile,25000000,acquired,GA,1.0,1999-01-01,2006-09-26,2006-09-26,0.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AirClic,Transportation,27500000,acquired,PA,2.0,1999-01-01,2000-03-28,2007-02-20,0.0,27500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,0.0,12500000.0,0.0,0.0,0.0,0.0,0.0
Aires Pharmaceuticals,Biotechnology,20000000,acquired,CA,1.0,2006-12-01,2010-11-11,2010-11-11,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0
AirPatrol Corporation,Wireless,3675000,acquired,MD,1.0,2006-01-01,2011-04-20,2011-04-20,0.0,0.0,0.0,0.0,0.0,3675000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AirWatch,Mobile,225000000,acquired,GA,2.0,2003-01-01,2013-02-24,2013-05-16,0.0,225000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Airwide Solutions,Software,32559918,acquired,MA,2.0,2004-01-01,2006-01-25,2009-04-23,0.0,32559918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000000.0,7559918.0,0.0,0.0,0.0
AisleBuyer,iPhone,11500000,acquired,MA,2.0,2009-01-01,2010-11-23,2011-06-13,0.0,7500000.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500000.0,0.0,0.0,0.0
AkaRx,Biotechnology,26100000,acquired,NJ,1.0,2005-01-01,2010-01-07,2010-01-07,0.0,26100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Akimbo,Personal Branding,36150000,closed,CA,5.0,,2003-06-01,2013-05-26,4650000.0,31500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,15500000.0,4000000.0,0.0,0.0,0.0,0.0
Akorri Networks,Software,53730000,acquired,MA,5.0,2005-01-01,2005-05-05,2010-03-23,0.0,53730000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8430000.0,15200000.0,15000000.0,0.0,0.0,0.0,0.0,0.0
Aktino,Web Hosting,30200000,acquired,CA,2.0,2003-01-01,2005-05-12,2008-08-17,0.0,30200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000000.0,14200000.0,0.0,0.0,0.0,0.0,0.0
Alaris,Hardware + Software,845075,closed,AZ,2.0,2009-01-01,2009-11-13,2014-06-24,0.0,845075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albeo Technologies,Lighting,10025000,acquired,CO,5.0,,2008-02-21,2012-03-21,0.0,9000000.0,0.0,0.0,0.0,1025000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,0.0,6500000.0,0.0,0.0,0.0,0.0,0.0
Aldagen,Biotechnology,36353283,acquired,NC,5.0,,2007-09-01,2012-01-13,0.0,27400000.0,0.0,0.0,0.0,8953283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000000.0,18400000.0,0.0,0.0,0.0,0.0
Aldexa Therapeutics,Biotechnology,4793666,closed,MA,1.0,2004-01-01,2013-01-03,2013-01-03,0.0,4793666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alekto,Credit,50000,closed,NC,1.0,2012-07-01,2012-08-27,2012-08-27,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alere,Health Care,400000000,acquired,MA,1.0,1981-01-01,2010-09-21,2010-09-21,0.0,0.0,0.0,0.0,0.0,400000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alice.com,E-Commerce,27890167,closed,WI,3.0,2008-06-01,2009-12-07,2012-01-31,0.0,24290167.0,0.0,0.0,0.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18227665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alignent Software,Software,6000000,acquired,CA,1.0,2001-01-01,2005-03-18,2005-03-18,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alios BioPharma,Biotechnology,73000000,acquired,CA,3.0,2006-01-01,2009-02-12,2014-04-07,0.0,73000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32000000.0,41000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Allegiance,Data Mining,51662275,acquired,UT,4.0,2005-01-01,2007-04-25,2014-02-04,0.0,51662275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Allegro Diagnostics,Biotechnology,5400000,acquired,MA,1.0,2006-01-01,2011-07-07,2011-07-07,0.0,5400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alloptic,Public Relations,38000000,closed,CA,2.0,1999-01-01,2005-08-23,2006-06-22,0.0,38000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,0.0,0.0,0.0
Allurent,Curated Web,2000000,acquired,MA,1.0,2005-01-01,2010-02-22,2010-02-22,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allworx,Telecommunications,8500000,acquired,NY,3.0,1998-07-01,2005-08-01,2006-06-12,0.0,8500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allylix,Agriculture,27200000,acquired,CA,2.0,2002-01-01,2010-01-28,2012-03-12,0.0,27200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000000.0,0.0,0.0,0.0,0.0,0.0
Alnara Pharmaceuticals,Health and Wellness,55000000,acquired,MA,2.0,2008-01-01,2008-10-30,2010-01-28,0.0,55000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,35000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Alo Networks,Mobile,445000,closed,MD,1.0,2011-01-01,2011-04-27,2011-04-27,0.0,445000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlphaNation,Finance,650000,closed,NY,3.0,2010-01-01,2011-03-01,2011-10-01,400000.0,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alta Devices,Manufacturing,72000000,acquired,CA,1.0,2007-01-01,2011-03-09,2011-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alta Wind Energy Center,Clean Technology,102000000,closed,CA,1.0,,2011-06-22,2011-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Altair Therapeutics,Biotechnology,23466666,closed,CA,2.0,,2009-11-17,2010-02-02,0.0,23466666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0.0
AltaVitas,Health and Wellness,387996,closed,CA,1.0,2011-01-01,2012-02-02,2012-02-02,0.0,387996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alternative Green Technologies,Clean Technology,10000,closed,NY,1.0,1987-01-01,2009-11-24,2009-11-24,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlterPoint,Software,26800000,acquired,TX,3.0,2001-01-01,2003-01-01,2005-01-17,0.0,26800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8800000.0,6000000.0,12000000.0,0.0,0.0,0.0,0.0,0.0
Altheos,Biotechnology,32500000,closed,CA,2.0,,2010-04-05,2012-02-09,0.0,32500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Altius Education,Education,26600000,acquired,CA,2.0,2009-01-01,2009-09-23,2010-11-17,0.0,26600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,18600000.0,0.0,0.0,0.0,0.0,0.0,0.0
Altor Networks,Security,16000000,acquired,CA,2.0,2007-01-01,2008-04-01,2010-03-02,0.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0
AltraBiofuels,Clean Technology,228500000,closed,NE,2.0,,2007-02-20,2007-06-22,0.0,63000000.0,0.0,0.0,0.0,165500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Altruik,Search,9499393,acquired,NY,4.0,2009-01-01,2009-05-15,2012-04-12,0.0,7700000.0,0.0,0.0,0.0,1799393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4700000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Alverix,Finance,7700000,acquired,CA,1.0,,2008-02-06,2008-02-06,0.0,7700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amadesa,Reviews and Recommendations,12800000,closed,IL,2.0,2005-05-15,2007-12-03,2011-10-05,0.0,12800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5400000.0,7400000.0,0.0,0.0,0.0,0.0,0.0,0.0
Amalfi Semiconductor,Semiconductors,64000000,acquired,CA,3.0,2003-01-01,2006-02-01,2012-04-24,0.0,64000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,24000000.0,0.0,0.0,0.0,0.0,0.0
AmberPoint,Curated Web,28300000,acquired,CA,2.0,,2006-03-28,2007-04-23,0.0,28300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19300000.0,0.0,0.0,0.0,0.0
Ambit Biosciences,Biotechnology,113427869,acquired,CA,5.0,2000-01-01,2009-06-05,2012-11-06,0.0,92000000.0,0.0,0.0,0.0,21427869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42000000.0,0.0,0.0,0.0,0.0
American Hometec,Clean Technology,250000,closed,DE,1.0,,2008-09-24,2008-09-24,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amie Street,Curated Web,3900000,acquired,NY,2.0,2011-07-04,2007-08-01,2009-10-08,0.0,3900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900000.0,0.0,0.0,0.0,0.0,0.0,0.0
Amitive,Software,16000000,closed,CA,1.0,2010-01-01,2006-08-28,2006-08-28,0.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amobee,Advertising,72000000,acquired,CA,6.0,2005-05-01,2006-11-01,2011-03-01,0.0,72000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,27000000.0,22000000.0,18000000.0,0.0,0.0,0.0,0.0
Amorcyte,Biotechnology,1025000,acquired,NJ,2.0,,2010-11-30,2011-07-21,0.0,525000.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AmpliMed Corporation,Biotechnology,9140433,closed,AZ,2.0,1989-01-01,2009-04-30,2010-03-03,0.0,7142093.0,0.0,0.0,0.0,1998340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amplimmune,Medical,20000000,acquired,MD,1.0,,2006-01-01,2006-01-01,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amtec,Consulting,5000000,closed,FL,1.0,1972-01-01,2005-09-23,2005-09-23,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amulet Pharmaceuticals,Biotechnology,1700000,closed,MD,1.0,,2007-03-05,2007-03-05,0.0,1700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anacomp,Consulting,7500000,acquired,CA,1.0,1968-01-01,2009-06-08,2009-06-08,0.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anadys,Biotechnology,17500000,closed,CA,1.0,,2009-06-04,2009-06-04,0.0,17500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anagran,Web Hosting,22600000,closed,CA,2.0,2004-01-01,2005-11-16,2008-09-15,0.0,22600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000000.0,0.0,8600000.0,0.0,0.0,0.0,0.0
Anametrix,Internet,5550000,acquired,CA,3.0,2010-01-01,2010-09-03,2012-10-09,0.0,5550000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaphore,Biotechnology,24300000,closed,CA,3.0,2008-01-01,2008-01-31,2009-06-09,0.0,24300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anchor Bay Technologies,Semiconductors,10000000,acquired,CA,2.0,2001-10-01,2003-05-16,2007-01-29,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anchor Intelligence,Advertising,6000000,closed,CA,2.0,2007-01-01,2007-01-01,2007-09-01,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Andera,Finance,9350000,acquired,RI,2.0,2000-06-01,2008-05-01,2010-09-27,0.0,9350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0
AndersonBrecon,Biotechnology,75000000,acquired,IL,1.0,2006-01-01,2013-05-13,2013-05-13,0.0,0.0,0.0,0.0,0.0,75000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andigilog,Semiconductors,18000000,closed,AZ,1.0,1996-01-01,2007-02-20,2007-02-20,0.0,18000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000000.0,0.0,0.0,0.0,0.0,0.0,0.0
AndroJek,Biotechnology,400000,closed,MO,1.0,2008-06-01,2011-11-17,2011-11-17,0.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AngioScore,Biotechnology,42000000,acquired,CA,2.0,2003-01-01,2007-10-09,2011-04-20,0.0,42000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,0.0,0.0,0.0
Angstro,Software,225000,acquired,CA,1.0,2007-04-27,2007-05-01,2007-05-01,225000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Animated Speech,Software,250000,closed,CA,1.0,,2007-01-22,2007-01-22,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0
Ankeena Networks,Software,31828793,acquired,CA,3.0,2008-01-01,2008-08-08,2010-03-19,0.0,31828793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9400000.0,6500000.0,0.0,0.0,0.0,0.0,0.0,0.0
Anodyne Health,Enterprise Software,5600000,acquired,GA,1.0,,2006-09-27,2006-09-27,0.0,5600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anonymous You,Opinions,200000,closed,FL,1.0,2010-04-19,2010-02-08,2010-02-08,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AnovaStorm,Enterprise Software,2000000,closed,TX,1.0,,2010-10-11,2010-10-11,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Answers Corporation,Information Technology,384410000,acquired,MO,9.0,1999-01-01,1999-01-01,2014-10-22,0.0,71410000.0,0.0,0.0,0.0,13000000.0,0.0,0.0,300000000.0,0.0,0.0,0.0,0.0,300000.0,1360000.0,2750000.0,28000000.0,0.0,0.0,0.0,0.0
Anthem Healthcare Intelligence,Health Care,4800000,closed,TN,1.0,2004-01-01,2012-09-20,2012-09-20,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANTs Software,Software,28306508,closed,GA,4.0,1979-01-01,2010-01-15,2011-10-13,0.0,20214719.0,0.0,0.0,0.0,748000.0,0.0,0.0,0.0,0.0,0.0,7343789.0,0.0,20214719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AnySource Media,Internet,3200000,acquired,PA,1.0,2006-01-01,2009-03-16,2009-03-16,0.0,3200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anystream,Software,59000000,acquired,VA,3.0,2000-01-01,2000-01-01,2007-02-07,0.0,59000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0
AOI Medical,Health Care,4041700,closed,FL,2.0,2004-01-01,2011-04-14,2012-01-05,0.0,1123000.0,0.0,0.0,0.0,2918700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AorTx,Biotechnology,5800000,acquired,CA,1.0,,2006-12-12,2006-12-12,0.0,5800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ApeniMED,nan,3853000,acquired,MN,2.0,2007-01-01,2010-07-16,2011-09-14,0.0,2163000.0,0.0,0.0,0.0,1690000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aperio Technologies,Hardware + Software,5820307,acquired,CA,1.0,1999-01-01,2012-08-09,2012-08-09,0.0,0.0,0.0,0.0,0.0,5820307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aperto Networks,Mobile,160279779,acquired,CA,15.0,1999-01-01,1999-01-01,2010-02-10,0.0,159959597.0,0.0,0.0,0.0,320182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,26000000.0,22000000.0,20000000.0,62000000.0,20000000.0,0.0,0.0
Apieron,Biotechnology,43500000,closed,CA,4.0,2001-01-01,2003-01-01,2009-06-02,0.0,43500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4600000.0,16000000.0,17000000.0,5900000.0,0.0,0.0,0.0,0.0
Apiphany,Software,2900000,acquired,DC,2.0,2012-05-15,2012-07-13,2013-08-26,2300000.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Apisphere,Advertising,4580000,closed,CA,1.0,,2010-01-29,2010-01-29,0.0,4580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
